Channel:,Lum, Red, Green, Blue
343, 0, 0, 0, 0
344, 0, 0, 0, 0
345, 0, 0, 0, 0
346, 0, 0, 0, 0
347, 0, 0, 0, 0
348, 0, 0, 0, 0
349, 0, 0, 0, 0
350, 0, 0, 0, 0
351, 0, 0, 0, 0
352, 0, 0, 0, 0
353, 0, 0, 0, 0
354, 0, 0, 0, 0
355, 0, 0, 0, 0
356, 0, 0, 0, 0
357, 0, 0, 0, 0
358, 0, 0, 0, 0
359, 0, 0, 0, 0
360, 0, 0, 0, 0
361, 0, 0, 0, 0
362, 0, 0, 0, 0
363, 0, 0, 0, 0
364, 0, 0, 0, 0
365, 0, 0, 0, 0
366, 0, 0, 0, 0
367, 0, 0, 0, 0
368, 0, 0, 0, 0
369, 0, 0, 0, 0
370, 0, 0, 0, 0
371, 0, 0, 0, 0
372, 0, 0, 0, 0
373, 0, 0, 0, 0
374, 0, 0, 0, 0
375, 0, 0, 0, 0
376, 0, 0, 0, 0
377, 0, 0, 0, 0
378, 0, 0, 0, 0
379, 0, 0, 0, 0
380, 0, 0, 0, 0
381, 0, 0, 0, 0
382, 0, 0, 0, 0
383, 0, 0, 0, 0
384, 0, 0, 0, 0
385, 0, 0, 0, 0
386, 0, 0, 0, 0
387, 0, 0, 0, 0
388, 0, 0, 0, 0
389, 0, 0, 0, 0
390, 0, 0, 0, 0
391, 0, 0, 0, 0
392, 0, 0, 0, 0
393, 0, 0, 0, 0
394, 0, 0, 0, 0
395, 0, 0, 0, 0
396, 0, 0, 0, 0
397, 0, 0, 0, 0
398, 0, 0, 0, 0
399, 0, 0, 0, 0
400, 0, 0, 0, 0
401, 0, 0, 0, 0
402, 0, 0, 0, 0
403, 0, 0, 0, 0
404, 0, 0, 0, 0
405, 0, 0, 0, 0
406, 0, 0, 0, 0
407, 0, 0, 0, 0
408, 0, 0, 0, 0
409, 0, 0, 0, 0
410, 0, 0, 0, 0
411, 0, 0, 0, 0
412, 0, 0, 0, 0
413, 0, 0, 0, 0
414, 0, 0, 0, 0
415, 0, 0, 0, 0
416, 0, 0, 0, 0
417, 0, 0, 0, 0
418, 0, 0, 0, 0
419, 0, 0, 0, 0
420, 0, 0, 0, 0
421, 0, 0, 0, 0
422, 0, 0, 0, 0
423, 0, 0, 0, 0
424, 0, 0, 0, 0
425, 0, 0, 0, 0
426, 0, 0, 0, 0
427, 0, 0, 0, 0
428, 0, 0, 0, 0
429, 0, 0, 0, 0
430, 0, 0, 0, 0
431, 0, 0, 0, 0
432, 0, 0, 0, 0
433, 0, 0, 0, 0
434, 0, 0, 0, 0
435, 0, 0, 0, 0
436, 0, 0, 0, 0
437, 0, 0, 0, 0
438, 0, 0, 0, 0
439, 0, 0, 0, 0
440, 0, 0, 0, 0
441, 0, 0, 0, 0
442, 0, 0, 0, 0
443, 0, 0, 0, 0
444, 0, 0, 0, 0
445, 0, 0, 0, 0
446, 0, 0, 0, 0
447, 0, 0, 0, 0
448, 0, 0, 0, 0
449, 0, 0, 0, 0
450, 0, 0, 0, 0
451, 0, 0, 0, 0
452, 0, 0, 0, 0
453, 0, 0, 0, 0
454, 0, 0, 0, 0
455, 0, 0, 0, 0
456, 0, 0, 0, 0
457, 0, 0, 0, 0
458, 0, 0, 0, 0
459, 0, 0, 0, 0
460, 0, 0, 0, 0
461, 0, 0, 0, 0
462, 0, 0, 0, 0
463, 0, 0, 0, 0
464, 0, 0, 0, 0
465, 0, 0, 0, 0
466, 0, 0, 0, 0
467, 0, 0, 0, 0
468, 0, 0, 0, 0
469, 0, 0, 0, 0
470, 0, 0, 0, 0
471, 0, 0, 0, 0
472, 0, 0, 0, 0
473, 0, 0, 0, 0
474, 0, 0, 0, 0
475, 0, 0, 0, 0
476, 0, 0, 0, 0
477, 0, 0, 0, 0
478, 0, 0, 0, 0
479, 0, 0, 0, 0
480, 0, 0, 0, 0
481, 0, 0, 0, 0
482, 0, 0, 0, 0
483, 0, 0, 0, 0
484, 0, 0, 0, 0
485, 0, 0, 0, 0
486, 0, 0, 0, 0
487, 0, 0, 0, 0
488, 0, 0, 0, 0
489, 0, 0, 0, 0
490, 0, 0, 0, 0
491, 0, 0, 0, 0
492, 0, 0, 0, 0
493, 0, 0, 0, 0
494, 0, 0, 0, 0
495, 0, 0, 0, 0
496, 0, 0, 0, 0
497, 0, 0, 0, 0
498, 0, 0, 0, 0
499, 0, 0, 0, 0
500, 0, 0, 0, 0
501, 0, 0, 0, 0
502, 0, 0, 0, 0
503, 0, 0, 0, 0
504, 0, 0, 0, 0
505, 0, 0, 0, 0
506, 0, 0, 0, 0
507, 0, 0, 0, 0
508, 0, 0, 0, 0
509, 0, 0, 0, 0
510, 0, 0, 0, 0
511, 0, 0, 0, 0
512, 0, 0, 0, 0
513, 0, 0, 0, 0
514, 0, 0, 0, 0
515, 0, 0, 0, 0
516, 0, 0, 0, 0
517, 0, 0, 0, 0
518, 0, 0, 0, 0
519, 0, 0, 0, 0
520, 0, 0, 0, 0
521, 0, 0, 0, 0
522, 0, 0, 0, 0
523, 0, 0, 0, 0
524, 0, 0, 0, 0
525, 0, 0, 0, 0
526, 0, 0, 0, 0
527, 0, 0, 0, 0
528, 0, 0, 0, 0
529, 0, 0, 0, 0
530, 0, 0, 0, 0
531, 0, 0, 0, 0
532, 0, 0, 0, 0
533, 0, 0, 0, 0
534, 0, 0, 0, 0
535, 0, 0, 0, 0
536, 0, 0, 0, 0
537, 0, 0, 0, 0
538, 0, 0, 0, 0
539, 0, 0, 0, 0
540, 0, 0, 0, 0
541, 0, 0, 0, 0
542, 0, 0, 0, 0
543, 0, 0, 0, 0
544, 0, 0, 0, 0
545, 0, 0, 0, 0
546, 0, 0, 0, 0
547, 0, 0, 0, 0
548, 0, 0, 0, 0
549, 0, 0, 0, 0
550, 0, 0, 0, 0
551, 0, 0, 0, 0
552, 0, 0, 0, 0
553, 0, 0, 0, 0
554, 0, 0, 0, 0
555, 0, 0, 0, 0
556, 0, 0, 0, 0
557, 0, 0, 0, 0
558, 0, 0, 0, 0
559, 0, 0, 0, 0
560, 0, 0, 0, 0
561, 0, 0, 0, 0
562, 0, 0, 0, 0
563, 0, 0, 0, 0
564, 0, 0, 0, 0
565, 0, 0, 0, 0
566, 0, 0, 0, 0
567, 0, 0, 0, 0
568, 0, 0, 0, 0
569, 0, 0, 0, 0
570, 0, 0, 0, 0
571, 0, 0, 0, 0
572, 0, 0, 0, 0
573, 0, 0, 0, 0
574, 0, 0, 0, 0
575, 0, 0, 0, 0
576, 0, 0, 0, 0
577, 0, 0, 0, 0
578, 0, 0, 0, 0
579, 0, 0, 0, 0
580, 0, 0, 0, 0
581, 0, 0, 0, 0
582, 0, 0, 0, 0
583, 0, 0, 0, 0
584, 0, 0, 0, 0
585, 0, 0, 0, 0
586, 0, 0, 0, 0
587, 0, 0, 0, 0
588, 0, 0, 0, 0
589, 0, 0, 0, 0
590, 0, 0, 0, 0
591, 0, 0, 0, 0
592, 0, 0, 0, 0
593, 0, 0, 0, 0
594, 0, 0, 0, 0
595, 0, 0, 0, 0
596, 0, 0, 0, 0
597, 0, 0, 0, 0
598, 0, 0, 0, 0
599, 0, 0, 0, 0
600, 0, 0, 0, 0
601, 0, 0, 0, 0
602, 0, 0, 0, 0
603, 0, 0, 0, 0
604, 0, 0, 0, 0
605, 0, 0, 0, 0
606, 0, 0, 0, 0
607, 0, 0, 0, 0
608, 0, 0, 0, 0
609, 0, 0, 0, 0
610, 0, 0, 0, 0
611, 0, 0, 0, 0
612, 0, 0, 0, 0
613, 0, 0, 0, 0
614, 0, 0, 0, 0
615, 0, 0, 0, 0
616, 0, 0, 0, 0
617, 0, 0, 0, 0
618, 0, 0, 0, 0
619, 0, 0, 0, 0
620, 0, 0, 0, 0
621, 0, 0, 0, 0
622, 0, 0, 0, 0
623, 0, 0, 0, 0
624, 0, 0, 0, 0
625, 0, 0, 0, 0
626, 0, 0, 0, 0
627, 0, 0, 0, 0
628, 0, 0, 0, 0
629, 0, 0, 0, 0
630, 0, 0, 0, 0
631, 0, 0, 0, 0
632, 0, 0, 0, 0
633, 0, 0, 0, 0
634, 0, 0, 0, 0
635, 0, 0, 0, 0
636, 0, 0, 0, 0
637, 0, 0, 0, 0
638, 0, 0, 0, 0
639, 0, 0, 0, 0
640, 0, 0, 0, 0
641, 0, 0, 0, 0
642, 0, 0, 0, 0
643, 0, 0, 0, 0
644, 0, 0, 0, 0
645, 0, 0, 0, 0
646, 0, 0, 0, 0
647, 0, 0, 0, 0
648, 0, 0, 0, 0
649, 0, 0, 0, 0
650, 0, 0, 0, 0
651, 0, 0, 0, 0
652, 0, 0, 0, 0
653, 0, 0, 0, 0
654, 0, 0, 0, 0
655, 0, 0, 0, 0
656, 0, 0, 0, 0
657, 0, 0, 0, 0
658, 0, 0, 0, 0
659, 0, 0, 0, 0
660, 0, 0, 0, 0
661, 0, 0, 0, 0
662, 0, 0, 0, 0
663, 0, 0, 0, 0
664, 0, 0, 0, 0
665, 0, 0, 0, 0
666, 0, 0, 0, 0
667, 0, 0, 0, 0
668, 0, 0, 0, 0
669, 0, 0, 0, 0
670, 0, 0, 0, 0
671, 0, 0, 0, 0
672, 0, 0, 0, 0
673, 0, 0, 0, 0
674, 0, 0, 0, 0
675, 0, 0, 0, 0
676, 0, 0, 0, 0
677, 0, 0, 0, 0
678, 0, 0, 0, 0
679, 0, 0, 0, 0
680, 0, 0, 0, 0
681, 0, 0, 0, 0
682, 0, 0, 0, 0
683, 0, 0, 0, 0
684, 0, 0, 0, 0
685, 0, 0, 0, 0
686, 0, 0, 0, 0
687, 0, 0, 0, 0
688, 0, 0, 0, 0
689, 0, 0, 0, 0
690, 0, 0, 0, 0
691, 0, 0, 0, 0
692, 0, 0, 0, 0
693, 0, 0, 0, 0
694, 0, 0, 0, 0
695, 0, 0, 0, 0
696, 0, 0, 0, 0
697, 0, 0, 0, 0
698, 0, 0, 0, 0
699, 0, 0, 0, 0
700, 0, 0, 0, 0
701, 0, 0, 0, 0
702, 0, 0, 0, 0
703, 0, 0, 0, 0
704, 0, 0, 0, 0
705, 0, 0, 0, 0
706, 0, 0, 0, 0
707, 0, 0, 0, 0
708, 0, 1, 0, 0
709, 0, 0, 0, 0
710, 0, 0, 0, 0
711, 0, 0, 0, 0
712, 0, 0, 0, 0
713, 0, 0, 0, 0
714, 0, 0, 0, 0
715, 0, 0, 0, 0
716, 0, 0, 0, 0
717, 0, 1, 0, 0
718, 0, 1, 0, 0
719, 0, 2, 0, 0
720, 0, 1, 0, 0
721, 0, 2, 0, 0
722, 0, 0, 0, 0
723, 0, 3, 0, 0
724, 0, 2, 0, 0
725, 0, 5, 0, 0
726, 0, 1, 0, 0
727, 0, 6, 0, 0
728, 0, 10, 0, 0
729, 0, 4, 0, 0
730, 0, 10, 0, 0
731, 0, 10, 0, 0
732, 0, 10, 0, 0
733, 0, 17, 0, 0
734, 0, 14, 0, 0
735, 0, 17, 0, 0
736, 0, 25, 0, 0
737, 0, 27, 0, 0
738, 0, 32, 0, 0
739, 0, 28, 0, 0
740, 0, 25, 0, 0
741, 0, 37, 0, 0
742, 0, 45, 0, 0
743, 0, 62, 0, 0
744, 0, 69, 0, 0
745, 0, 84, 0, 0
746, 0, 72, 0, 0
747, 0, 57, 0, 0
748, 0, 78, 0, 0
749, 0, 93, 0, 0
750, 0, 90, 0, 0
751, 0, 103, 0, 0
752, 0, 118, 0, 0
753, 0, 129, 0, 0
754, 0, 119, 0, 0
755, 0, 132, 0, 0
756, 0, 147, 0, 0
757, 0, 161, 0, 0
758, 0, 173, 0, 0
759, 0, 190, 0, 0
760, 0, 202, 0, 0
761, 0, 211, 0, 0
762, 0, 218, 0, 0
763, 0, 241, 0, 0
764, 0, 264, 0, 0
765, 0, 244, 0, 0
766, 0, 294, 0, 0
767, 0, 296, 0, 0
768, 0, 325, 0, 0
769, 0, 345, 0, 0
770, 0, 331, 0, 0
771, 0, 389, 0, 0
772, 0, 378, 0, 0
773, 0, 411, 0, 0
774, 0, 424, 0, 0
775, 0, 458, 0, 0
776, 0, 484, 0, 0
777, 0, 482, 0, 0
778, 0, 492, 0, 0
779, 0, 472, 0, 0
780, 0, 518, 0, 0
781, 0, 518, 0, 0
782, 0, 520, 0, 0
783, 0, 546, 0, 0
784, 0, 588, 0, 0
785, 0, 615, 0, 0
786, 0, 629, 0, 0
787, 0, 651, 0, 0
788, 0, 624, 0, 0
789, 0, 694, 0, 0
790, 0, 690, 0, 0
791, 0, 724, 0, 0
792, 0, 704, 0, 0
793, 0, 761, 0, 0
794, 0, 792, 0, 0
795, 0, 762, 0, 0
796, 0, 825, 0, 0
797, 0, 786, 0, 0
798, 0, 852, 0, 0
799, 0, 898, 0, 0
800, 0, 944, 0, 0
801, 0, 873, 0, 0
802, 0, 911, 0, 0
803, 0, 947, 0, 0
804, 0, 955, 0, 0
805, 0, 1008, 0, 0
806, 0, 1049, 0, 0
807, 0, 1056, 0, 0
808, 0, 1086, 0, 0
809, 0, 1064, 0, 0
810, 0, 1174, 0, 0
811, 0, 1181, 0, 0
812, 0, 1174, 0, 0
813, 0, 1209, 0, 0
814, 0, 1249, 0, 0
815, 0, 1273, 0, 0
816, 0, 1294, 0, 0
817, 0, 1352, 0, 0
818, 0, 1381, 0, 0
819, 0, 1372, 0, 0
820, 0, 1404, 0, 0
821, 0, 1415, 0, 0
822, 0, 1506, 0, 0
823, 0, 1493, 0, 0
824, 0, 1520, 0, 0
825, 0, 1533, 0, 0
826, 0, 1568, 0, 0
827, 0, 1637, 0, 0
828, 0, 1644, 0, 0
829, 0, 1645, 0, 0
830, 0, 1564, 0, 0
831, 0, 1702, 0, 0
832, 0, 1792, 0, 0
833, 0, 1695, 0, 0
834, 0, 1733, 0, 0
835, 0, 1691, 0, 0
836, 0, 1855, 0, 0
837, 0, 1982, 0, 0
838, 0, 1977, 0, 0
839, 0, 1919, 0, 0
840, 0, 2087, 0, 0
841, 0, 2081, 0, 0
842, 0, 2125, 0, 0
843, 0, 2116, 0, 0
844, 0, 2101, 0, 0
845, 0, 2347, 0, 0
846, 0, 2229, 0, 0
847, 0, 2382, 0, 0
848, 0, 2451, 0, 0
849, 0, 2516, 0, 0
850, 0, 2579, 0, 0
851, 0, 2612, 0, 0
852, 0, 2665, 0, 0
853, 0, 2719, 0, 0
854, 0, 2876, 0, 0
855, 0, 2877, 0, 0
856, 0, 3002, 0, 0
857, 0, 3052, 0, 0
858, 0, 3093, 0, 0
859, 0, 3124, 0, 0
860, 0, 3294, 0, 0
861, 0, 3259, 0, 0
862, 0, 3288, 0, 0
863, 0, 3395, 0, 0
864, 0, 3596, 0, 0
865, 0, 3639, 0, 0
866, 0, 3572, 0, 0
867, 0, 3664, 0, 0
868, 0, 3899, 0, 0
869, 0, 3921, 0, 0
870, 0, 3851, 0, 0
871, 0, 3942, 0, 0
872, 0, 4080, 0, 0
873, 0, 4250, 0, 0
874, 0, 4186, 0, 0
875, 0, 4244, 0, 0
876, 0, 4290, 0, 0
877, 0, 4260, 0, 0
878, 0, 4526, 0, 0
879, 0, 4566, 0, 0
880, 0, 4641, 0, 0
881, 0, 4670, 0, 0
882, 0, 4715, 0, 0
883, 0, 4858, 0, 0
884, 0, 4875, 0, 0
885, 0, 4800, 0, 0
886, 0, 4888, 0, 0
887, 0, 5051, 0, 0
888, 0, 5065, 0, 0
889, 0, 5261, 0, 0
890, 0, 5037, 0, 0
891, 0, 5403, 0, 0
892, 0, 5208, 0, 0
893, 0, 5413, 0, 0
894, 0, 5353, 0, 0
895, 0, 5335, 0, 0
896, 0, 5483, 0, 0
897, 0, 5695, 0, 0
898, 0, 5705, 0, 0
899, 0, 5465, 0, 0
900, 0, 5537, 0, 0
901, 0, 5724, 0, 0
902, 0, 5704, 0, 0
903, 0, 5716, 0, 0
904, 0, 5787, 0, 0
905, 0, 5918, 0, 0
906, 0, 5932, 0, 0
907, 0, 6002, 0, 0
908, 0, 5958, 0, 0
909, 0, 5856, 0, 0
910, 0, 6061, 0, 0
911, 0, 6209, 0, 0
912, 0, 6191, 0, 0
913, 0, 6226, 0, 0
914, 0, 6255, 0, 0
915, 0, 6395, 0, 0
916, 0, 6594, 0, 0
917, 0, 6561, 0, 0
918, 0, 6644, 0, 0
919, 0, 6674, 0, 0
920, 0, 6703, 0, 0
921, 0, 6959, 0, 0
922, 0, 6763, 0, 0
923, 0, 6884, 0, 0
924, 0, 7182, 0, 0
925, 0, 7254, 0, 0
926, 0, 7398, 0, 0
927, 0, 7090, 0, 0
928, 0, 7322, 0, 0
929, 0, 7544, 0, 0
930, 0, 7652, 0, 0
931, 0, 7503, 0, 0
932, 0, 7555, 0, 0
933, 0, 7795, 0, 0
934, 0, 8021, 0, 0
935, 0, 7703, 0, 0
936, 0, 7750, 0, 0
937, 0, 7865, 0, 0
938, 0, 8078, 0, 0
939, 0, 8167, 0, 0
940, 0, 8206, 0, 0
941, 0, 8050, 0, 0
942, 0, 8297, 0, 0
943, 0, 8618, 0, 0
944, 0, 8433, 0, 0
945, 0, 8488, 0, 0
946, 0, 8249, 0, 0
947, 0, 8773, 0, 0
948, 0, 8755, 0, 0
949, 0, 8707, 0, 0
950, 0, 8713, 0, 0
951, 0, 8595, 0, 0
952, 0, 8987, 0, 0
953, 0, 9069, 0, 0
954, 0, 9057, 0, 0
955, 0, 8937, 0, 0
956, 0, 9193, 0, 0
957, 0, 9424, 0, 0
958, 0, 9318, 0, 0
959, 0, 9410, 0, 0
960, 0, 9208, 0, 0
961, 0, 9366, 0, 0
962, 0, 9407, 0, 0
963, 0, 9577, 0, 0
964, 0, 9213, 0, 0
965, 0, 9218, 0, 0
966, 0, 9497, 0, 0
967, 0, 9446, 0, 0
968, 0, 9551, 0, 0
969, 0, 9177, 0, 0
970, 0, 9397, 0, 0
971, 0, 9443, 0, 0
972, 0, 9379, 0, 0
973, 0, 9327, 0, 0
974, 0, 9180, 0, 0
975, 0, 9364, 0, 0
976, 0, 9566, 0, 0
977, 0, 9332, 0, 0
