Channel:,Lum, Red, Green, Blue
2310, 2343, 0, 4070, 3969
2311, 2410, 0, 4048, 3770
2312, 2287, 1, 3975, 3629
2313, 2277, 0, 4129, 3976
2314, 2251, 2, 3901, 3738
2315, 2284, 0, 4017, 3737
2316, 2241, 0, 3965, 3672
2317, 2307, 0, 3873, 3545
2318, 2342, 3, 4086, 3777
2319, 2305, 2, 4048, 3602
2320, 2224, 1, 4058, 3488
2321, 2254, 0, 4014, 3767
2322, 2183, 1, 4080, 3641
2323, 2173, 1, 4027, 3460
2324, 2297, 1, 4111, 3823
2325, 2176, 1, 4034, 3486
2326, 2263, 4, 4050, 3559
2327, 2182, 0, 3993, 3706
2328, 2134, 0, 3972, 3493
2329, 2154, 1, 3903, 3714
2330, 2116, 0, 4054, 3637
2331, 2202, 0, 3968, 3340
2332, 2149, 2, 4013, 3600
2333, 2152, 0, 4075, 3538
2334, 2051, 1, 3949, 3282
2335, 2122, 1, 4019, 3693
2336, 2062, 0, 4084, 3515
2337, 1918, 4, 4068, 3408
2338, 1997, 0, 4038, 3549
2339, 1958, 2, 4019, 3322
2340, 2018, 0, 4045, 3528
2341, 1999, 1, 3934, 3464
2342, 1982, 0, 4028, 3212
2343, 1971, 4, 4044, 3570
2344, 1970, 0, 4092, 3471
2345, 1875, 2, 3874, 3286
2346, 1963, 2, 3987, 3558
2347, 2002, 3, 4009, 3378
2348, 1856, 1, 3979, 3229
2349, 1884, 0, 4048, 3468
2350, 1950, 1, 4043, 3286
2351, 1905, 0, 4016, 3385
2352, 1957, 3, 4006, 3425
2353, 1955, 1, 4112, 3260
2354, 1905, 0, 4053, 3473
2355, 1811, 1, 4067, 3401
2356, 1729, 2, 4080, 3037
2357, 1901, 1, 4034, 3400
2358, 1912, 0, 4041, 3257
2359, 1840, 0, 4012, 3153
2360, 1774, 2, 4074, 3317
2361, 1848, 0, 4042, 3192
2362, 1776, 1, 4075, 3306
2363, 1809, 0, 3988, 3408
2364, 1808, 0, 4149, 3100
2365, 1719, 1, 4092, 3332
2366, 1763, 0, 4083, 3293
2367, 1775, 1, 4173, 3017
2368, 1679, 0, 4025, 3396
2369, 1679, 1, 4150, 3293
2370, 1776, 0, 4140, 2953
2371, 1691, 0, 4173, 3197
2372, 1702, 2, 4090, 3105
2373, 1637, 0, 4215, 3042
2374, 1607, 0, 4214, 3266
2375, 1598, 1, 3964, 3078
2376, 1627, 2, 4125, 3136
2377, 1600, 1, 4121, 3134
2378, 1512, 2, 4092, 2968
2379, 1516, 2, 4221, 3310
2380, 1521, 1, 4104, 3113
2381, 1491, 2, 3996, 2951
2382, 1494, 2, 4030, 3226
2383, 1460, 0, 4048, 2935
2384, 1414, 2, 4073, 2978
2385, 1453, 1, 4117, 3070
2386, 1394, 3, 3919, 2853
2387, 1449, 1, 4041, 3086
2388, 1404, 1, 4146, 3055
2389, 1329, 1, 4151, 2951
2390, 1437, 0, 4178, 3108
2391, 1370, 1, 4083, 3079
2392, 1406, 0, 4176, 2850
2393, 1331, 0, 4040, 3204
2394, 1379, 1, 4042, 3042
2395, 1358, 0, 4087, 2824
2396, 1344, 1, 3950, 3094
2397, 1351, 2, 4144, 2896
2398, 1310, 0, 3989, 2818
2399, 1254, 1, 3914, 2926
2400, 1275, 2, 4114, 2833
2401, 1327, 0, 4140, 3003
2402, 1268, 1, 3996, 3041
2403, 1243, 1, 3985, 2790
2404, 1266, 0, 3963, 3007
2405, 1279, 0, 4078, 2889
2406, 1216, 0, 3931, 2810
2407, 1219, 2, 4013, 3002
2408, 1258, 1, 3972, 2845
2409, 1194, 3, 4098, 2715
2410, 1193, 0, 3898, 3050
2411, 1245, 1, 3977, 2751
2412, 1141, 0, 3849, 2871
2413, 1151, 1, 3990, 2850
2414, 1105, 2, 3961, 2651
2415, 1107, 0, 4055, 2939
2416, 1067, 1, 3889, 2766
2417, 1046, 1, 3920, 2648
2418, 1041, 1, 4023, 2871
2419, 902, 1, 3852, 2788
2420, 897, 1, 3784, 2625
2421, 882, 2, 3863, 2834
2422, 888, 1, 3803, 2697
2423, 851, 1, 3855, 2754
2424, 827, 1, 3836, 2775
2425, 736, 1, 3799, 2555
2426, 751, 1, 3861, 2756
2427, 635, 1, 3762, 2705
2428, 605, 2, 3860, 2451
2429, 558, 0, 3848, 2747
2430, 531, 0, 3884, 2728
2431, 463, 1, 3897, 2491
2432, 457, 2, 3917, 2787
2433, 391, 3, 3825, 2515
2434, 400, 1, 3847, 2620
2435, 325, 0, 3837, 2734
2436, 254, 0, 3801, 2505
2437, 260, 1, 3791, 2695
2438, 223, 0, 3754, 2593
2439, 228, 0, 3770, 2449
2440, 198, 1, 3675, 2741
2441, 145, 1, 3814, 2651
2442, 140, 0, 3742, 2417
2443, 127, 0, 3792, 2706
2444, 104, 0, 3770, 2540
2445, 103, 2, 3759, 2511
2446, 89, 0, 3712, 2648
2447, 82, 0, 3738, 2420
2448, 65, 3, 3636, 2494
2449, 51, 1, 3819, 2606
2450, 55, 1, 3724, 2386
2451, 54, 1, 3606, 2534
2452, 36, 0, 3791, 2588
2453, 47, 2, 3656, 2430
2454, 34, 1, 3614, 2586
2455, 19, 2, 3745, 2504
2456, 23, 1, 3628, 2430
2457, 19, 0, 3616, 2601
2458, 18, 0, 3722, 2455
2459, 14, 0, 3618, 2441
2460, 15, 0, 3667, 2490
2461, 21, 1, 3665, 2442
2462, 16, 0, 3666, 2584
2463, 14, 0, 3564, 2473
2464, 14, 0, 3655, 2401
2465, 13, 0, 3575, 2477
2466, 15, 0, 3671, 2512
2467, 13, 0, 3552, 2356
2468, 15, 0, 3607, 2552
2469, 15, 1, 3526, 2439
2470, 17, 2, 3505, 2371
2471, 9, 1, 3523, 2572
2472, 17, 2, 3424, 2387
2473, 11, 0, 3546, 2416
2474, 12, 0, 3520, 2502
2475, 11, 1, 3545, 2366
2476, 13, 1, 3561, 2470
2477, 13, 0, 3554, 2392
2478, 13, 1, 3467, 2295
2479, 13, 0, 3439, 2520
2480, 11, 1, 3512, 2432
2481, 8, 1, 3417, 2346
2482, 9, 1, 3491, 2536
2483, 9, 1, 3371, 2348
2484, 18, 1, 3373, 2348
2485, 11, 0, 3388, 2404
2486, 13, 2, 3472, 2255
2487, 8, 1, 3427, 2443
2488, 7, 1, 3452, 2410
2489, 8, 1, 3380, 2116
2490, 5, 0, 3414, 2420
2491, 7, 0, 3335, 2437
2492, 15, 0, 3450, 2153
2493, 7, 1, 3406, 2293
2494, 15, 1, 3348, 2247
2495, 5, 1, 3446, 2190
2496, 11, 0, 3276, 2282
2497, 11, 0, 3369, 2005
2498, 12, 1, 3319, 2277
2499, 11, 1, 3321, 2219
2500, 7, 0, 3339, 2180
2501, 9, 1, 3249, 2265
2502, 4, 2, 3287, 2148
2503, 8, 1, 3311, 1999
2504, 6, 0, 3235, 2255
2505, 10, 1, 3141, 2066
2506, 7, 0, 3235, 1982
2507, 6, 0, 3278, 2171
2508, 12, 0, 3186, 2011
2509, 5, 0, 3074, 2044
2510, 9, 2, 3160, 2122
2511, 2, 1, 3087, 1904
2512, 8, 1, 3158, 2171
2513, 5, 1, 3187, 2115
2514, 7, 0, 3052, 1921
2515, 11, 0, 3143, 2147
2516, 10, 0, 3062, 2088
2517, 12, 0, 3161, 1913
2518, 9, 0, 3012, 2094
2519, 7, 0, 3091, 1921
2520, 5, 1, 3071, 1942
2521, 5, 1, 2974, 1989
2522, 4, 0, 2933, 1812
2523, 5, 0, 3058, 2086
2524, 12, 0, 2982, 1911
2525, 3, 1, 3031, 1810
2526, 4, 1, 3150, 2009
2527, 6, 1, 3122, 1882
2528, 3, 1, 3146, 1862
2529, 6, 3, 2992, 2031
2530, 8, 0, 2997, 1809
2531, 6, 1, 3043, 1797
2532, 4, 1, 2986, 1916
2533, 3, 1, 2980, 1745
2534, 9, 2, 3096, 1821
2535, 3, 2, 3025, 1861
2536, 6, 0, 3077, 1715
2537, 4, 1, 2958, 1825
2538, 7, 0, 3047, 1878
2539, 4, 1, 3010, 1683
2540, 1, 1, 2963, 1858
2541, 5, 1, 2953, 1757
2542, 2, 2, 2985, 1722
2543, 3, 0, 2883, 1882
2544, 7, 2, 2977, 1647
2545, 6, 0, 2936, 1728
2546, 6, 1, 2823, 1746
2547, 5, 1, 3036, 1594
2548, 2, 0, 2878, 1743
2549, 7, 0, 2873, 1703
2550, 1, 0, 2793, 1612
2551, 2, 0, 2893, 1684
2552, 7, 1, 2923, 1657
2553, 6, 1, 2841, 1687
2554, 7, 0, 2771, 1759
2555, 7, 1, 2865, 1608
2556, 6, 0, 2825, 1645
2557, 3, 0, 2889, 1713
2558, 2, 0, 2739, 1594
2559, 2, 1, 2802, 1645
2560, 5, 0, 2791, 1597
2561, 3, 0, 2808, 1545
2562, 4, 0, 2743, 1712
2563, 7, 0, 2704, 1701
2564, 3, 0, 2711, 1433
2565, 6, 1, 2834, 1684
2566, 5, 1, 2656, 1606
2567, 4, 1, 2809, 1543
2568, 3, 1, 2590, 1501
2569, 1, 1, 2632, 1468
2570, 2, 0, 2659, 1554
2571, 5, 4, 2694, 1597
2572, 4, 2, 2629, 1417
2573, 6, 0, 2468, 1575
2574, 8, 0, 2559, 1544
2575, 2, 1, 2744, 1341
2576, 6, 1, 2621, 1485
2577, 3, 1, 2635, 1459
2578, 5, 0, 2580, 1419
2579, 4, 1, 2487, 1502
2580, 3, 1, 2541, 1340
2581, 2, 0, 2488, 1387
2582, 1, 1, 2485, 1463
2583, 6, 1, 2560, 1307
2584, 3, 0, 2615, 1357
2585, 5, 1, 2596, 1327
2586, 2, 0, 2538, 1321
2587, 4, 1, 2571, 1398
2588, 2, 0, 2482, 1293
2589, 4, 1, 2500, 1266
2590, 4, 1, 2406, 1327
2591, 5, 1, 2551, 1218
2592, 4, 0, 2465, 1250
2593, 1, 1, 2461, 1304
2594, 6, 0, 2464, 1186
2595, 3, 0, 2567, 1290
2596, 4, 1, 2472, 1307
2597, 2, 0, 2460, 1177
2598, 1, 0, 2436, 1327
2599, 2, 0, 2479, 1184
2600, 1, 0, 2372, 1123
2601, 2, 3, 2498, 1232
2602, 3, 2, 2446, 1160
2603, 6, 0, 2552, 1081
2604, 3, 1, 2515, 1128
2605, 5, 0, 2507, 1108
2606, 2, 0, 2532, 1107
2607, 1, 2, 2449, 1162
2608, 5, 1, 2462, 1048
2609, 4, 1, 2350, 1128
2610, 4, 0, 2379, 1087
2611, 2, 1, 2356, 1011
2612, 2, 0, 2379, 1052
2613, 4, 0, 2391, 1027
2614, 1, 0, 2552, 946
2615, 8, 2, 2355, 942
2616, 5, 0, 2429, 912
2617, 4, 0, 2468, 925
2618, 4, 1, 2362, 941
2619, 1, 0, 2396, 851
2620, 4, 0, 2456, 865
2621, 2, 2, 2372, 902
2622, 6, 1, 2390, 764
2623, 3, 0, 2370, 791
2624, 1, 1, 2325, 817
2625, 2, 0, 2439, 784
2626, 2, 1, 2378, 763
2627, 3, 0, 2350, 722
2628, 2, 1, 2504, 663
2629, 3, 1, 2331, 675
2630, 5, 1, 2254, 613
2631, 2, 1, 2358, 680
2632, 2, 1, 2273, 589
2633, 4, 1, 2248, 558
2634, 3, 0, 2230, 532
2635, 0, 1, 2220, 512
2636, 5, 1, 2270, 452
2637, 4, 2, 2256, 525
2638, 2, 0, 2239, 461
2639, 5, 1, 2118, 404
2640, 0, 0, 2159, 452
2641, 1, 0, 2161, 353
2642, 0, 0, 2224, 383
2643, 4, 1, 2067, 334
2644, 1, 0, 2106, 318
2645, 2, 1, 2241, 326
2646, 4, 0, 2005, 309
2647, 9, 0, 2108, 268
2648, 2, 0, 2001, 310
2649, 2, 0, 2058, 263
2650, 1, 1, 2031, 241
2651, 0, 0, 2004, 233
2652, 1, 0, 2020, 195
2653, 4, 0, 2066, 182
2654, 4, 1, 2040, 198
2655, 2, 1, 1998, 150
2656, 0, 1, 1999, 171
2657, 0, 1, 2002, 157
2658, 4, 1, 1965, 124
2659, 3, 0, 1938, 136
2660, 1, 0, 1915, 140
2661, 0, 0, 1921, 102
2662, 1, 0, 1931, 110
2663, 2, 2, 1978, 109
2664, 3, 0, 1874, 89
2665, 2, 1, 1893, 100
2666, 2, 1, 1883, 75
2667, 2, 2, 1928, 70
2668, 0, 0, 1841, 91
2669, 2, 1, 1890, 65
2670, 0, 0, 1924, 67
2671, 2, 0, 1820, 37
2672, 1, 1, 1881, 40
2673, 3, 1, 1843, 60
2674, 7, 0, 1829, 55
2675, 0, 0, 1868, 38
2676, 3, 0, 1836, 40
2677, 5, 1, 1794, 30
2678, 1, 1, 1887, 38
2679, 0, 0, 1848, 42
2680, 2, 0, 1803, 33
2681, 2, 0, 1800, 30
2682, 1, 0, 1793, 33
2683, 2, 0, 1761, 22
2684, 3, 0, 1727, 38
2685, 1, 0, 1787, 24
2686, 2, 0, 1714, 28
2687, 2, 0, 1751, 30
2688, 0, 0, 1737, 16
2689, 1, 1, 1726, 28
2690, 0, 1, 1642, 20
2691, 1, 0, 1754, 16
2692, 0, 0, 1653, 12
2693, 0, 0, 1658, 13
2694, 2, 1, 1659, 18
2695, 4, 0, 1580, 21
2696, 2, 1, 1675, 20
2697, 5, 0, 1603, 12
2698, 1, 1, 1616, 6
2699, 1, 0, 1540, 14
2700, 4, 1, 1622, 5
2701, 3, 0, 1556, 12
2702, 3, 1, 1542, 13
2703, 1, 1, 1589, 11
2704, 0, 1, 1601, 14
2705, 2, 0, 1534, 13
2706, 3, 0, 1526, 11
2707, 4, 0, 1515, 8
2708, 1, 0, 1486, 14
2709, 3, 1, 1481, 8
2710, 4, 0, 1610, 8
2711, 0, 0, 1395, 4
2712, 1, 2, 1578, 3
2713, 3, 0, 1423, 11
2714, 3, 0, 1564, 8
2715, 2, 0, 1490, 8
2716, 1, 0, 1488, 8
2717, 1, 0, 1489, 6
2718, 2, 0, 1439, 7
2719, 2, 1, 1386, 12
2720, 4, 0, 1416, 8
2721, 3, 1, 1356, 7
2722, 0, 0, 1335, 4
2723, 2, 0, 1376, 7
2724, 6, 1, 1453, 9
2725, 2, 0, 1399, 7
2726, 1, 0, 1382, 5
2727, 0, 1, 1346, 7
2728, 1, 1, 1352, 5
2729, 2, 0, 1318, 2
2730, 1, 0, 1215, 5
2731, 5, 0, 1283, 6
2732, 0, 2, 1272, 3
2733, 1, 0, 1265, 8
2734, 2, 1, 1232, 7
2735, 0, 0, 1336, 9
2736, 3, 1, 1213, 6
2737, 3, 1, 1271, 9
2738, 2, 1, 1187, 7
2739, 3, 3, 1188, 3
2740, 1, 0, 1166, 4
2741, 2, 0, 1146, 5
2742, 0, 1, 1109, 4
2743, 2, 1, 1112, 5
2744, 0, 0, 1119, 4
2745, 0, 0, 1100, 6
2746, 1, 0, 1138, 2
2747, 5, 0, 1126, 5
2748, 1, 0, 1041, 5
2749, 0, 0, 1100, 5
2750, 2, 0, 1098, 5
2751, 2, 0, 1046, 8
2752, 1, 0, 1106, 4
2753, 0, 0, 1111, 5
2754, 1, 0, 1028, 5
2755, 0, 0, 1054, 2
2756, 2, 1, 1037, 7
2757, 1, 0, 1033, 3
2758, 1, 0, 976, 3
2759, 1, 2, 1030, 3
2760, 2, 0, 1003, 2
2761, 1, 0, 955, 2
2762, 1, 0, 997, 5
2763, 1, 0, 980, 7
2764, 4, 0, 936, 5
2765, 2, 1, 899, 5
2766, 2, 1, 836, 1
2767, 1, 0, 864, 5
2768, 2, 0, 830, 3
2769, 0, 0, 914, 5
2770, 2, 0, 811, 2
2771, 2, 0, 830, 4
2772, 4, 2, 776, 2
2773, 3, 0, 736, 4
2774, 1, 1, 754, 2
2775, 2, 0, 699, 3
2776, 1, 2, 737, 2
2777, 0, 0, 676, 6
2778, 3, 1, 678, 5
2779, 1, 0, 635, 4
2780, 1, 0, 556, 3
2781, 2, 0, 533, 2
2782, 2, 0, 558, 4
2783, 2, 0, 502, 1
2784, 1, 0, 519, 5
2785, 2, 0, 439, 5
2786, 1, 1, 445, 6
2787, 2, 1, 402, 5
2788, 3, 0, 374, 3
2789, 1, 0, 371, 7
2790, 0, 0, 346, 4
2791, 1, 0, 312, 3
2792, 1, 0, 320, 2
2793, 1, 1, 254, 6
2794, 3, 0, 271, 2
2795, 0, 0, 255, 4
2796, 1, 1, 210, 1
2797, 0, 0, 206, 2
2798, 2, 0, 190, 2
2799, 0, 0, 163, 7
2800, 2, 0, 173, 1
2801, 0, 1, 149, 4
2802, 0, 0, 145, 4
2803, 1, 0, 138, 5
2804, 1, 1, 140, 3
2805, 0, 0, 117, 2
2806, 0, 0, 101, 1
2807, 0, 0, 105, 3
2808, 0, 1, 97, 2
2809, 4, 1, 86, 4
2810, 2, 0, 67, 6
2811, 3, 0, 80, 3
2812, 1, 0, 72, 2
2813, 1, 0, 74, 2
2814, 1, 0, 60, 1
2815, 1, 0, 70, 5
2816, 3, 0, 52, 4
2817, 2, 1, 48, 1
2818, 0, 0, 69, 4
2819, 1, 1, 61, 3
2820, 0, 1, 46, 7
2821, 1, 0, 46, 2
2822, 1, 0, 30, 3
2823, 3, 0, 36, 3
2824, 1, 0, 36, 0
2825, 1, 0, 27, 2
2826, 2, 0, 37, 6
2827, 2, 0, 23, 5
2828, 0, 1, 28, 4
2829, 1, 0, 18, 2
2830, 1, 0, 28, 5
2831, 1, 1, 20, 2
2832, 2, 0, 20, 1
2833, 0, 0, 24, 4
2834, 5, 1, 20, 1
2835, 2, 0, 14, 5
2836, 1, 0, 19, 1
2837, 1, 1, 16, 0
2838, 0, 1, 22, 2
2839, 0, 0, 14, 0
2840, 1, 1, 15, 3
2841, 0, 0, 12, 2
2842, 0, 0, 18, 1
2843, 3, 0, 12, 1
2844, 0, 0, 8, 3
2845, 1, 0, 13, 1
2846, 0, 0, 15, 1
2847, 2, 1, 11, 1
2848, 2, 0, 13, 4
2849, 0, 0, 11, 3
2850, 1, 1, 12, 7
2851, 0, 0, 10, 0
2852, 1, 1, 8, 3
2853, 1, 0, 6, 2
2854, 1, 1, 14, 0
2855, 1, 1, 8, 5
2856, 1, 0, 8, 4
2857, 0, 1, 10, 3
2858, 2, 0, 9, 3
2859, 0, 0, 5, 4
2860, 2, 0, 7, 0
2861, 1, 0, 7, 2
2862, 3, 1, 4, 3
2863, 1, 0, 11, 1
2864, 0, 1, 13, 5
2865, 1, 0, 7, 0
2866, 2, 0, 7, 3
2867, 2, 0, 9, 4
2868, 3, 0, 10, 4
2869, 0, 0, 8, 2
2870, 2, 1, 6, 3
2871, 1, 0, 6, 1
2872, 1, 0, 5, 1
2873, 0, 0, 5, 5
2874, 1, 1, 8, 1
2875, 0, 2, 4, 4
2876, 1, 1, 9, 4
2877, 0, 0, 2, 0
2878, 0, 0, 3, 2
2879, 2, 1, 5, 4
2880, 1, 0, 3, 1
2881, 2, 0, 5, 3
2882, 0, 2, 6, 1
2883, 0, 0, 6, 1
2884, 2, 0, 6, 2
2885, 0, 0, 5, 2
2886, 1, 0, 7, 3
2887, 0, 0, 5, 4
2888, 0, 0, 5, 0
2889, 0, 0, 3, 1
2890, 1, 0, 7, 1
2891, 2, 0, 4, 3
2892, 1, 0, 2, 4
2893, 0, 0, 5, 2
2894, 1, 0, 5, 3
2895, 1, 1, 4, 1
2896, 1, 0, 7, 0
2897, 2, 0, 3, 3
2898, 1, 0, 6, 3
2899, 0, 1, 1, 3
2900, 3, 0, 3, 1
2901, 1, 1, 5, 1
2902, 1, 0, 5, 2
2903, 0, 0, 5, 2
2904, 2, 0, 2, 3
2905, 3, 0, 4, 4
2906, 3, 0, 4, 2
2907, 0, 0, 6, 0
2908, 1, 1, 3, 2
2909, 0, 0, 5, 2
2910, 1, 1, 5, 1
2911, 1, 0, 3, 2
2912, 2, 2, 4, 5
2913, 3, 0, 2, 1
2914, 0, 1, 1, 1
2915, 1, 0, 4, 3
2916, 3, 0, 3, 3
2917, 0, 1, 7, 2
2918, 0, 1, 5, 2
2919, 1, 0, 5, 3
2920, 0, 0, 1, 2
2921, 0, 0, 7, 0
2922, 1, 2, 3, 1
2923, 0, 0, 2, 1
2924, 1, 0, 4, 1
2925, 2, 1, 3, 1
2926, 0, 0, 4, 0
2927, 0, 0, 6, 1
2928, 0, 0, 5, 2
2929, 2, 0, 2, 1
2930, 0, 1, 6, 3
2931, 0, 0, 4, 2
2932, 1, 1, 2, 4
2933, 1, 0, 5, 0
2934, 2, 0, 5, 1
2935, 1, 0, 3, 2
2936, 2, 0, 3, 1
2937, 0, 0, 1, 0
2938, 1, 0, 3, 2
2939, 0, 1, 2, 2
2940, 0, 0, 3, 1
2941, 1, 1, 7, 2
2942, 0, 0, 7, 0
2943, 0, 3, 3, 2
2944, 3, 0, 4, 1
2945, 3, 0, 3, 1
2946, 0, 0, 4, 3
2947, 1, 0, 5, 0
2948, 0, 0, 6, 0
2949, 0, 3, 4, 2
2950, 0, 0, 2, 1
2951, 2, 0, 4, 1
2952, 0, 1, 4, 0
2953, 0, 0, 1, 1
2954, 0, 0, 4, 0
2955, 0, 1, 4, 1
2956, 1, 1, 3, 1
2957, 1, 2, 4, 1
2958, 1, 0, 3, 2
2959, 0, 0, 2, 2
2960, 3, 1, 1, 2
2961, 0, 0, 3, 1
2962, 2, 1, 1, 2
2963, 3, 0, 5, 1
2964, 1, 1, 3, 3
2965, 0, 0, 3, 2
2966, 0, 0, 2, 1
2967, 0, 0, 3, 0
2968, 3, 0, 3, 0
2969, 0, 2, 7, 5
2970, 1, 0, 3, 0
2971, 1, 1, 2, 3
2972, 2, 0, 4, 0
2973, 2, 0, 1, 0
2974, 0, 0, 4, 2
2975, 1, 0, 4, 4
2976, 1, 0, 3, 2
2977, 0, 1, 1, 0
2978, 0, 1, 1, 1
2979, 1, 1, 4, 2
2980, 1, 0, 9, 3
2981, 1, 0, 3, 0
2982, 1, 0, 3, 1
2983, 0, 0, 2, 1
2984, 0, 0, 2, 0
2985, 1, 2, 3, 1
2986, 2, 0, 2, 2
2987, 0, 0, 3, 1
2988, 1, 0, 3, 1
2989, 0, 0, 2, 3
2990, 0, 0, 3, 2
2991, 1, 0, 1, 4
2992, 0, 1, 4, 2
2993, 2, 0, 2, 1
2994, 1, 0, 2, 2
2995, 1, 0, 1, 1
2996, 2, 0, 2, 1
2997, 0, 0, 1, 0
2998, 3, 0, 2, 1
2999, 0, 0, 2, 3
3000, 2, 0, 2, 2
3001, 2, 1, 0, 2
3002, 2, 0, 2, 0
3003, 2, 0, 3, 1
3004, 1, 0, 2, 1
3005, 2, 1, 4, 4
3006, 0, 0, 4, 1
3007, 0, 0, 4, 1
3008, 1, 0, 4, 0
3009, 1, 0, 1, 0
3010, 1, 0, 4, 1
3011, 0, 1, 3, 0
3012, 0, 0, 3, 1
3013, 3, 0, 1, 1
3014, 1, 0, 1, 1
3015, 1, 0, 0, 0
3016, 0, 0, 3, 0
3017, 1, 1, 7, 1
3018, 1, 1, 1, 0
3019, 2, 0, 3, 1
3020, 1, 1, 0, 2
3021, 0, 2, 1, 0
3022, 0, 0, 1, 0
3023, 0, 0, 1, 0
3024, 0, 1, 3, 4
3025, 1, 0, 5, 0
3026, 0, 1, 2, 0
3027, 0, 0, 1, 1
3028, 0, 0, 4, 1
3029, 0, 1, 1, 0
3030, 0, 0, 4, 1
3031, 0, 0, 1, 1
3032, 2, 0, 2, 5
3033, 0, 0, 3, 1
3034, 1, 0, 3, 1
3035, 0, 0, 3, 0
3036, 1, 1, 4, 0
3037, 0, 0, 0, 2
3038, 1, 0, 2, 2
3039, 0, 2, 1, 2
3040, 0, 0, 2, 0
3041, 1, 1, 4, 1
3042, 0, 1, 2, 0
3043, 0, 1, 1, 0
3044, 3, 1, 2, 0
3045, 0, 0, 1, 1
3046, 0, 0, 2, 0
3047, 1, 1, 1, 0
3048, 1, 0, 1, 0
3049, 1, 1, 3, 1
3050, 3, 0, 3, 2
3051, 1, 0, 1, 1
3052, 0, 1, 1, 1
3053, 0, 0, 2, 1
3054, 0, 1, 3, 0
3055, 1, 1, 3, 1
3056, 0, 0, 4, 0
3057, 0, 0, 1, 0
3058, 0, 1, 1, 1
3059, 0, 0, 3, 1
3060, 2, 1, 1, 0
3061, 1, 0, 2, 3
3062, 0, 1, 1, 2
3063, 1, 1, 2, 0
3064, 2, 1, 0, 1
3065, 1, 1, 1, 2
3066, 0, 0, 1, 1
3067, 0, 0, 2, 0
3068, 0, 2, 1, 0
3069, 0, 0, 1, 0
3070, 2, 0, 3, 0
3071, 1, 1, 1, 2
3072, 2, 0, 1, 0
3073, 0, 2, 3, 1
3074, 1, 1, 1, 0
3075, 0, 0, 4, 0
3076, 1, 0, 3, 0
3077, 0, 0, 1, 1
3078, 0, 0, 2, 2
3079, 0, 0, 1, 0
3080, 0, 0, 1, 1
3081, 2, 0, 1, 1
3082, 1, 0, 1, 0
3083, 0, 0, 1, 1
3084, 3, 0, 0, 1
3085, 0, 0, 1, 1
3086, 0, 0, 5, 2
3087, 0, 0, 1, 1
3088, 1, 1, 2, 0
3089, 1, 0, 2, 3
3090, 2, 0, 1, 1
3091, 1, 1, 0, 1
3092, 0, 1, 0, 0
3093, 2, 0, 5, 0
3094, 1, 0, 0, 0
3095, 0, 1, 2, 1
3096, 0, 0, 3, 2
3097, 0, 1, 3, 0
3098, 2, 1, 0, 0
3099, 0, 1, 1, 1
3100, 0, 0, 1, 0
3101, 1, 0, 2, 1
3102, 0, 1, 2, 1
3103, 0, 0, 3, 0
3104, 0, 0, 4, 0
3105, 0, 0, 1, 1
3106, 0, 2, 2, 0
3107, 0, 0, 1, 1
3108, 0, 0, 0, 2
3109, 0, 0, 2, 0
3110, 1, 1, 3, 1
3111, 0, 0, 1, 0
3112, 0, 1, 0, 0
3113, 0, 0, 1, 0
3114, 0, 0, 0, 2
3115, 0, 0, 0, 3
3116, 0, 1, 0, 0
3117, 3, 0, 1, 1
3118, 0, 0, 2, 0
3119, 0, 1, 1, 1
3120, 0, 0, 2, 1
3121, 1, 1, 0, 1
3122, 0, 0, 0, 1
3123, 1, 0, 3, 2
3124, 1, 0, 1, 1
3125, 1, 0, 0, 1
3126, 2, 0, 1, 0
3127, 0, 0, 1, 1
3128, 0, 0, 1, 2
3129, 0, 0, 1, 0
3130, 1, 1, 2, 0
3131, 2, 0, 1, 1
3132, 0, 0, 3, 0
3133, 1, 0, 0, 1
3134, 0, 1, 1, 0
3135, 1, 0, 0, 2
3136, 0, 0, 0, 0
3137, 0, 0, 2, 0
3138, 0, 0, 0, 0
3139, 0, 1, 0, 2
3140, 0, 0, 3, 0
3141, 0, 0, 0, 0
3142, 1, 0, 0, 1
3143, 1, 1, 1, 2
3144, 0, 0, 1, 0
3145, 1, 0, 0, 1
3146, 0, 0, 4, 0
3147, 0, 0, 1, 0
3148, 0, 0, 0, 1
3149, 1, 1, 1, 1
3150, 1, 0, 1, 1
3151, 1, 0, 3, 0
3152, 1, 0, 0, 1
3153, 1, 0, 2, 0
3154, 1, 0, 4, 2
3155, 0, 1, 0, 1
3156, 1, 0, 2, 1
3157, 2, 0, 0, 0
3158, 0, 0, 0, 0
3159, 1, 0, 3, 4
3160, 0, 0, 2, 1
3161, 0, 2, 1, 0
3162, 0, 0, 1, 0
3163, 1, 0, 1, 4
3164, 1, 0, 1, 0
3165, 0, 0, 1, 1
3166, 0, 0, 4, 0
3167, 1, 0, 2, 0
3168, 0, 0, 3, 0
3169, 0, 0, 2, 1
3170, 0, 0, 3, 0
3171, 0, 0, 2, 0
3172, 0, 0, 0, 2
3173, 1, 0, 1, 1
3174, 0, 0, 0, 2
3175, 0, 0, 3, 0
3176, 0, 0, 2, 1
3177, 1, 0, 1, 0
3178, 2, 0, 1, 0
3179, 0, 0, 0, 0
3180, 0, 0, 2, 0
3181, 0, 1, 1, 1
3182, 0, 0, 1, 0
3183, 0, 0, 0, 3
